ID,Is_Lead
ZEZT2RND,0.050045689
9AVBPCUN,0.052511069
EZYK55RU,0.051613284
XLUTOAMB,0.119352497
DWU7CKFE,0.19330394
D6DQQIBU,0.485417363
QHQJZFZU,0.591760053
YP9SF5M4,0.052961662
VMYWFYEL,0.879453035
4XPSMAPQ,0.047671786
FKF7TQWV,0.410396743
FFSKJ4PJ,0.16605122
5UTEZSAB,0.026544067
5NKBKDHR,0.194671925
N3UXDVTF,0.863527639
5OY8PVUA,0.071515991
RSDW4ASM,0.036558881
LH8H3PTS,0.997759225
CSSGZP9Q,0.049456403
SKHABGYI,0.053249527
GFNPT3NG,0.075537308
CBKXYPE7,0.197040442
QGXXYFWE,0.345947918
DTLXTDMB,0.304601637
XQU9XWRT,0.030573874
NZMD3FOP,0.050891481
YHJCEHBM,0.372341997
P8Q24VFD,0.079828975
IMF54OGD,0.107047179
QXTFTJZR,0.127515321
RMBIAZPU,0.34350282
9VCZ5LPR,0.056279272
GSYBHMCW,0.042228055
X7C7Z2C3,0.036314408
FPUWSRYS,0.04343856
XPMQAAKG,0.081093084
EQ3C2DDV,0.164808533
WBBAFNBP,0.997141203
FYH9BSDA,0.190579054
JWNYLDQ2,0.053114
OWYEXKMJ,0.19084954
PGE7SYWG,0.053594134
6S8GNM6C,0.066083756
EVGXQGGW,0.045849504
G3RBZKVF,0.02293485
WPRYJTHH,0.286472079
6PMYO4NW,0.053357109
4DPCCOT4,0.081341809
EVHK3KNC,0.051903951
C25XPJHR,0.022558576
MRAIW8WJ,0.051240491
FRHEUMRV,0.03162275
TDF6TDHD,0.053087967
MG2YF6UW,0.871126604
7GX9RWEC,0.140282261
6LM5QANA,0.87475037
J3DBQUJR,0.089180152
2O4EUQUG,0.247142301
COA38OVH,0.172916959
NUEETDF8,0.052103995
BP3FKBPZ,0.528399102
EEG8PEV4,0.051890288
G7JWN6JV,0.305167205
ESSIGXVU,0.023203053
8W6YED3T,0.066827357
TNCPHB6Z,0.200142283
SD3MES8O,0.051108062
3C3FBK8X,0.087520582
WUMUDSST,0.092393475
4DWPAOIX,0.051113158
5PRTDKXK,0.220641425
HVOBOSSI,0.156683643
4WTK9RBR,0.168572729
FEAFI9GC,0.065609193
EKN8UCSW,0.831390328
LEWKD4PA,0.521429646
B9JENQDR,0.052306375
BGVQQ2QF,0.493736059
SKA2MXXX,0.83306761
BRGRQGCV,0.137206232
FZDUYUZS,0.280875638
STHZCZMQ,0.053852838
AGWQXYSK,0.04530133
ZMXBDAFI,0.022787936
7HUWEUJO,0.052780528
RNPTWY6J,0.051653047
D63CE4JE,0.247627183
JWPYWNEU,0.065578519
CLU9WQQT,0.144435213
NR5WGFN3,0.042234591
F8TSYPVA,0.024375851
QP2KV4CW,0.053017452
GYKEBWCJ,0.10593433
F9S9YZME,0.087984192
N24NSEQJ,0.346974579
IDFGBLIU,0.812362905
FBOGFQFB,0.421742224
4VB7NFVX,0.02293485
R4I3U6WD,0.055349597
HNZWV5EM,0.428723319
UNFYHUVP,0.045847997
GJTTIERJ,0.096172087
5MAVNMJX,0.053352577
JZ4ZRZTA,0.03757712
8NG6UC8R,0.052573579
K9OYK83E,0.993198076
RB65FVXC,0.819060136
D2YB7S8P,0.126379529
9PFZ8GSE,0.052128938
KE9JE458,0.062632976
VO5TK8FH,0.051613284
RVXXEWTK,0.191841808
MS2BW42V,0.827413882
IZ2WTEUM,0.076540633
HFSBB5OA,0.276960882
I45PNTSC,0.120177118
AT8BBNEH,0.052219919
LGMCRTXE,0.151529353
FLHARRYM,0.086721154
D7SKYGEU,0.052108542
CDVFVZN7,0.04543537
CEWLRR8Y,0.051458162
LUCZHK3E,0.173822424
CXJPU8PX,0.051654098
EEZE8GXQ,0.213353652
JTGIKBCV,0.054152551
CJHYZVAV,0.558407547
BSZZU2BK,0.249216573
KSKVJWTS,0.066493598
N9BANBOO,0.355982533
X4KLM3YU,0.053709552
CYFJBWNG,0.040471021
JOUCPG5U,0.067920188
GQSWAG6M,0.053526231
7DQEOUAG,0.857200173
HA7JKNHG,0.061140451
FF7MPYXR,0.084802344
YMS7QOAS,0.818065113
DJ43FJEN,0.884127053
9G7CGD3C,0.053299029
DYBXGBFU,0.827190002
FJU3EAS5,0.132260146
2X4WKSFP,0.117827916
BUHDYYGL,0.055021627
QWWFB53L,0.190983282
4DIOJQQX,0.052217456
IQDNORWY,0.680744396
MKXO7DVG,0.072147462
NIRZ4HID,0.492464524
5CSV6TOA,0.050627669
9SP9SJJE,0.280681599
GQ7VMAJN,0.394386522
VSJHZY3Q,0.088298704
BBHTJLPQ,0.096538261
Q3STKNUB,0.244868376
RX7XF57H,0.050937506
2AYJMXM2,0.051033066
XS3Q7AZR,0.120747682
NTFACGEL,0.330685103
JRXVV5GJ,0.159727666
TPSEHTTQ,0.052206178
VNORJUB2,0.061261475
UPNEWLXW,0.080412011
ZFRVI2UZ,0.216724125
DAD4EMXW,0.076201894
LUVNAEPN,0.053358074
KUKPJIXJ,0.813550008
EFFMCIMW,0.067033696
G8GN4JNV,0.053019867
F6YE3HVL,0.054136742
NXDXBMBF,0.051878062
MHSJQ4JV,0.850630139
ZV5H4FDP,0.122121787
SXHNHYFX,0.181764043
FFHSRPBN,0.054327822
Z2VJAMOW,0.128250936
HNS3R3D5,0.825007435
QADPUPRH,0.064051945
C6WQT4RX,0.061158252
56WAN93C,0.163717026
NRPPMJWP,0.866457279
XJFB5B9W,0.150064094
3BQVCYAE,0.239284999
EINEPRYC,0.054492619
CFEXBQSJ,0.829447504
SKAFGCWQ,0.213376963
GU8ONBGT,0.459904918
M9AFNCEQ,0.040467903
UUFE3JAX,0.86163515
PT59Y8HN,0.323699551
ARAZ5ZVL,0.128198229
PVNZKRS2,0.110695038
JPRR3MJX,0.446749965
EXZFCXZP,0.164563228
SDVPTGTB,0.038296522
EIJIAREQ,0.104116217
3BAYEXZC,0.068498259
MHNGXLNY,0.160292933
DCXCPZVX,0.252555208
GY3GGMD6,0.353001364
ZC6SSPYK,0.283080266
XNOFGM36,0.294286062
BKAUTCVF,0.144311071
QCJLXDJ8,0.050932056
UGYADX5L,0.565132182
GGFGJNYK,0.03272963
CELABZOL,0.829678087
EGEBKGVH,0.816768299
OXWWZMVZ,0.811189496
YLUDZJQB,0.256839088
KPSVKJBB,0.157300616
QUBAWSUU,0.234001947
C2IB9QPQ,0.070466759
GEDNUQUA,0.082705488
XBSA5NGK,0.311101834
HXXI4BN2,0.988811666
JMOTEOOJ,0.053709552
EQQSMGXD,0.361546752
WRPD2HMF,0.804778968
4C7CY3ER,0.322320137
EAYJ4OJF,0.052070375
2MEMZBBY,0.38656556
NX428PF5,0.058556453
XYQ4HMEE,0.415334833
74QHCPOR,0.168318993
6CZVKQTC,0.037139223
LKI8SIWO,0.860125851
E7SJU7FV,0.836982417
JRTVTWUY,0.033155441
EXQSXAHB,0.162188811
DAVGFGE3,0.099364023
NDYNMDUS,0.551636468
HCJYF2QZ,0.104037302
MYGFN2IW,0.047226984
SOGYHWEX,0.162958707
XRDU4PBA,0.195686244
BUGVH4DZ,0.1238547
JNNEZCBB,0.344070104
5FKFGIZC,0.232277063
NUEGYUGH,0.081688376
ABFQUVTA,0.056061635
WMWAQLVG,0.169401347
IYVVBXWR,0.162990496
NREVGZLT,0.109166437
U3BH4IY4,0.877214586
EFMRYVOU,0.384701484
JYP6C5FS,0.490289082
KEPXCN2O,0.053511526
INAKY9RK,0.079943004
CWFCD2XN,0.827095484
DAJT6YYA,0.069480028
XV2WQ7GY,0.053055708
JWVNPODL,0.44722439
H5KVKZQY,0.394065979
HFSJS8WA,0.868755368
JE2Q5DCN,0.053057262
WFGZQVVN,0.533143044
DX8A78IA,0.05264605
LHDE2QJC,0.052882166
27WCHANV,0.243007337
NGDJFWPK,0.022787936
9AFT9Z67,0.042651958
8XMAYA7Z,0.864413029
T5TGKHOM,0.159323223
KNUQEVWC,0.15444431
DIFJFDR7,0.062676429
XKAB9QYG,0.068652927
CU7WX4M2,0.530051889
TUFWHICI,0.840931846
CSUXS6UC,0.048120793
HEUYOQJS,0.052388248
ZXHATVUN,0.089307444
KWR4BJAI,0.155372686
F7RZRQVW,0.053185347
JUJWCYPP,0.022775803
2P8MMC3U,0.432626281
EBV3ROLX,0.046145475
FB33CRMM,0.046926966
8AXBJ3ZN,0.050873834
SZHWFXMQ,0.223675312
NJYNANBT,0.051904827
F2DZBV9E,0.205081459
MWHOTDGD,0.497973902
JKGQ6Q59,0.051033066
4F4UVPIS,0.824830488
KDBEZB4W,0.087477685
4IUEVZR6,0.155381576
CKDLDGBK,0.099830926
BMBMKLO5,0.860845173
L2DWAWQ8,0.863418432
UYXLWIRP,0.054891568
FIIFQK7R,0.106319857
TBMUHP5Y,0.201973161
ACKAWX6A,0.336784981
ZWGMQZGS,0.071753434
NYCJAH9H,0.069683995
3R3Q7LQU,0.997321704
NIBKBT5J,0.190385978
N9TMNZFO,0.089567049
TURJYWRJ,0.103015459
7M579PSP,0.052778844
6WSQZRZD,0.502842429
6P5GXEAY,0.258879338
DIRV6QNM,0.054860866
DKYWNCLE,0.042960864
R4MRAHPP,0.063014892
EKYVSQ5T,0.061261475
N4BRANZJ,0.573419164
BUXRZYW4,0.285012967
A6BSMDIU,0.053525286
G7LVRCOZ,0.105017406
XKWQPGCN,0.208489352
WXCVPZVR,0.051033066
QWT7FVWQ,0.33537979
UESNISUC,0.022491777
U96QQDMA,0.070089769
KGKRLGHN,0.490650288
B48AAWO4,0.074740337
4KDFRJTQ,0.994876632
V99WB3MP,0.105017406
9USF3V2T,0.138358289
8TTBHDWW,0.023302149
44NXV522,0.033155441
GUVTVHVA,0.052021086
FNMYKXQ8,0.124657262
AMM2AUGN,0.053442189
HNBGGECH,0.537985361
IAKCCEQE,0.835435605
TXHYU53A,0.051890288
J9TVCS4P,0.036554339
PQFG7RVU,0.844400159
E4XHEY5M,0.362788326
ZGXJAJHD,0.060594117
SF3U5N9N,0.821389133
GQAW8GKJ,0.053185347
BSYAT4Q6,0.834159877
MEMAFSXY,0.053442189
65RFJYZA,0.053358074
SPFVIIHP,0.052117621
7JYEFUQQ,0.068669186
XNZB34YR,0.189478279
WZBGLHSP,0.130646314
87GW5R2B,0.097713835
FEPZABDS,0.052459681
JNF4M6HC,0.023487338
BVCDEFKW,0.859161661
J3ZWSXCO,0.023868126
YBLEGRSE,0.082192618
WTF8P7V8,0.86987577
ABIYRCGE,0.054834853
KNMYXLRC,0.051458162
CFVLZIN7,0.052969434
K47UMJDR,0.883011756
2RDRCURM,0.563778289
N4HKJDBX,0.053594134
WGGRDUJM,0.09566664
6R8SWNWL,0.058835086
MB5EVGMF,0.870738329
4XMAPD2C,0.053442189
B382IJYT,0.069136986
AZIXBJDW,0.30911068
FJSWUU3X,0.287197468
TMB7UW6N,0.830858352
BEGGFDCW,0.158354293
TVJPH4BN,0.820427118
9FSPZ5WG,0.497024094
KOBVJ9DT,0.051772501
2VCDTZKX,0.212256723
JDTSV7UJ,0.359235246
MHVNW7PC,0.993914732
WSGMINXL,0.852868712
BAGZCANC,0.051267987
QU6LRB7T,0.024753353
77MMC3ZJ,0.41357693
HQKV8JZH,0.052219919
RU843WAT,0.176082152
3PRFSYJP,0.049954014
FZR8DAAY,0.398070833
BKBEQ7EH,0.073875758
BMBYJTCF,0.039119123
9F3JS3SS,0.0522073
LNTHB8EC,0.038578003
2NOO8MXG,0.835387758
FVEDRPAS,0.443033437
C4UMWDFD,0.260736311
XMHRUSX7,0.858658626
VJMAGUNE,0.09566664
D3CYVWRZ,0.050873834
3CWZG8YW,0.054891568
7GW8HWJB,0.383078045
JEPSMPY6,0.153927177
BFOWNRPA,0.070693648
J2AGEJWO,0.052206178
ASM8RE94,0.053526231
TLZ5WSBY,0.044682801
SWFQFAFE,0.120062422
FGBY3BM3,0.827303124
CA5MVMTK,0.159207685
76O7BYB3,0.178347116
I8I4UQQ2,0.220720806
8Q4FXOQI,0.088563696
7N8S8RVP,0.032603683
JMNT6HKQ,0.028483448
4AQYP6T4,0.956105918
CCVEYPDT,0.846487024
NEZUZXSE,0.052103995
ZYRBHE5X,0.065545101
BTHUEGSL,0.819559423
QUVYSJKC,0.349523812
SXNBY7P8,0.022787936
QCWOXVDT,0.551458545
SDBKBFUC,0.025275852
N3HQXP93,0.074881701
FJF2R559,0.112443433
DX2NSTRC,0.650542932
B7S5FXNB,0.077081321
FZNCCJS5,0.994558368
MFWRUU8O,0.033821486
KCKK5NAN,0.612186405
WLY7WNSY,0.841287648
TV7JSWHS,0.052615194
WEFRAEUB,0.123182462
WQKVFKYX,0.505078285
LDCWXFZR,0.159805046
7WYKPTE4,0.990177789
VXJR9OHG,0.051041054
DGBWPXE4,0.051899657
WOBGZCHF,0.441422151
GM5ZLTAD,0.051899657
EEYQ92WM,0.524902612
A9QTKLTQ,0.230805764
EVRYFMM5,0.042323196
HZT7GMIB,0.053017452
VQPBAQMK,0.104116217
HFBOEXFJ,0.055432717
MXGYNVZB,0.05179321
M9KP7EQW,0.072628351
M8PSGEVT,0.080071766
8YJWOC4T,0.465593879
W7DPYWKU,0.060178399
HSESPJWF,0.238764431
AUUETMSE,0.357024058
EIBVIG5Z,0.281802034
AHLQFSXG,0.056717701
C6VMEVM9,0.085536558
JGRVWRRF,0.055190019
3EGEKWHW,0.248476461
N4X6DSFX,0.17605794
FKK9S25E,0.051772501
RZTPYTEW,0.158259672
JNEWQFNU,0.125482788
AUQJSUGZ,0.367868482
HUVXAHJI,0.198516047
V4TNVMQA,0.068940224
R9W4YUP6,0.054326979
SJVU6JTU,0.054560365
6Y8QBWPR,0.214384476
LQMX2YPW,0.051613284
JAHLSX5B,0.035875613
79ARKMPK,0.839944434
RCU9KEFC,0.053590977
IGTEJF6Z,0.053709552
MWCTTZKD,0.053176763
CTHTL8KP,0.098932122
BZHHVRK6,0.168586242
VMTNCLZT,0.06889335
QN7EONYV,0.482410736
3M3TQVJB,0.46134712
KRGBGRU4,0.057239171
KD8DRTPQ,0.07889261
OJAHSFEI,0.229518774
A5WDUTPR,0.173898389
LRHVBP6H,0.089567049
G8AFNBV3,0.023142454
G9MPN3TN,0.197897624
NVMUEXZS,0.088784439
KHY39N7W,0.120026358
UDFHXSNF,0.859772939
C4UHSO4M,0.328336097
KF8AQSMN,0.053057262
K72DSIY8,0.41667822
6PQT2YFR,0.049959
M3X5VR2A,0.036455877
U5M6GKM7,0.147837653
BRYAIT3P,0.084156916
TEVB5SKJ,0.344815067
B8SQBSVB,0.106550887
5VSQVPCD,0.201499025
ARUFAQUG,0.040548666
BSEBPB5B,0.049451464
EQOHOMQT,0.026707761
H65H9VAB,0.0940947
8BFKOWDE,0.828191632
2JVZ5ZND,0.198353973
37UPT2GG,0.068465263
PW4FQ6CY,0.05041362
GWZ4KHC5,0.098108439
X3A32ZZF,0.086261148
CGSBXAKR,0.023142454
7Q42UYDY,0.074615787
9GA7NGKE,0.066545494
G4DBSQT5,0.052907794
XJYQYVGA,0.264701606
84OKFQHS,0.150815141
BX8KYC5S,0.061407337
CHH2S35Z,0.894006146
7XFS9HEX,0.20371302
FBQGRLNV,0.031283874
2TTGLFLQ,0.054560365
2WRIMONC,0.081914227
CJBRGWGN,0.219599155
HANH6YZP,0.198151112
4KPA4YHR,0.4860834
DFPII22O,0.044422582
EJUUMWPQ,0.053174366
NNDUP9EE,0.05041362
CB5TGLCW,0.886686019
EUIWEHP4,0.25298083
IBV4SSPJ,0.053042836
PUXVSVTQ,0.187573202
LCKPRODK,0.133352303
XNRC4VHE,0.073423674
7OK937XC,0.562568812
ZZGRDMI9,0.092367694
5N2Z7YLL,0.022594662
K5EG5AHN,0.052685895
RGMTYHIQ,0.039190144
KR8BXBYI,0.066085633
KCFYYRC4,0.100478364
GHDVHBYI,0.062750282
Z5KN8VUG,0.833460181
GD6KQJZ6,0.040269206
VDU6B9FP,0.055276909
5RBD9D3D,0.051946779
BDQMQUCX,0.090877113
HHAY4EQP,0.795821841
XITEYKTK,0.023063089
A5CGK77N,0.053442189
FQVWNCGS,0.118283155
DMTN958M,0.055143183
CJB3RDDP,0.144751429
M7M3ZD4W,0.052459681
FFH5XEUC,0.563674771
DRMDQNWQ,0.052961662
JYKXFWX3,0.033975974
LVFJPUDN,0.039466418
MEKQ7GCG,0.22257087
BSXVJKHS,0.051327974
H6BB5R3Z,0.059767214
RRTQIQJC,0.142673907
JIFBAYCB,0.040766316
AV2JZRVT,0.134976556
3EJZUSRJ,0.049494735
KCPF5JAF,0.02499428
XQKVPKM6,0.384396938
JOCDNXXF,0.235934302
I9WJA6JF,0.072747018
9RSAUUPH,0.035816169
P36MMR7X,0.051948658
CARDYWPM,0.054471488
BCG8TQNU,0.844714335
IVVD5SDI,0.051856591
KHUDKRPY,0.081341809
CZWXZC96,0.053174366
GBDWHKPZ,0.144374809
EM6INKA7,0.053057262
HCFX8ED7,0.078818874
EWVEGMSZ,0.049494735
TLMU4IA9,0.074612217
NHA4TOFK,0.052108542
P3FDRZXZ,0.34218771
HE6MSALD,0.069805517
FJFLVDDU,0.023252132
XKAQ5I8F,0.25195686
R2WQJLUY,0.051543862
ARKM4WXM,0.23549496
N8EGFHYY,0.131336254
EIZWMHTJ,0.097278335
MHXS3PMC,0.051904827
DYXCPZQY,0.828304791
EOFH3KXX,0.072211673
MONOOTVT,0.4004354
YHBKXDXX,0.055533173
VUXK7TAA,0.229111204
CVZBBQVV,0.022689032
2EGUR28K,0.838523623
RZJLGYYY,0.052055797
HAEGBJQZ,0.052961662
LB4UJNDU,0.379325138
UAFJCYPO,0.114968439
6CFWA3NW,0.226297512
9VUKGTAI,0.022787936
WGU24R2Q,0.348150627
NUWD3FAY,0.051904827
2FB8VYNF,0.84314516
G8S5JR7U,0.083116919
E7GADWU6,0.782370506
QGVKWG2W,0.052165667
NRPYAN2I,0.049494735
LB9ZPNBY,0.04752018
KBUU9GTF,0.374680864
KTDHZXB8,0.047268746
CCERCB6H,0.052322131
NMJN8TQV,0.070069824
KHXJYMEI,0.026095385
C72RZOYA,0.050110518
DMJ9T46J,0.059345548
HLWMKRRA,0.842531478
QKFPXRFV,0.02293485
8QZNJIDP,0.239877662
XVPTR2AY,0.024250324
4VX8DC5R,0.462734356
MA8SO4SK,0.080876963
JMPKZWTU,0.094040271
BQL8ZKNW,0.089609971
3W9NM8ZH,0.052961662
ERXQJFCE,0.055391962
DRHQTRDS,0.046764157
JYSJGDDN,0.051904827
XW6BJF7L,0.832356326
MJ27JAKH,0.055337775
QBXUNKWA,0.05264605
NMWZTIEH,0.184035948
CQJBIP99,0.038818452
MGAK3GXZ,0.174672636
L6CSN3BB,0.426537223
WREQBSUI,0.052386708
E2WGCUPA,0.046882995
8M2YTHRZ,0.832590182
F4JEQKNU,0.066168746
3IDP22GW,0.047430877
XAMJRCYU,0.250037228
DTER2R7D,0.470415605
I98Z8HNE,0.833359018
HR5XBJVM,0.129084926
YGZTMGB7,0.860872281
PSBOHVNJ,0.06528077
8QUFXEMA,0.053176763
KMGBZNCA,0.117874546
7ERZDEMI,0.053380223
GNLWEDZP,0.163710392
SPQEDCOU,0.021293553
NSQ4RKNO,0.052640504
DCV7CJDQ,0.20080541
5NYXHRMH,0.406354988
CRCXSST6,0.046764157
ACRPCPRE,0.053299029
DD8T2DRC,0.025212002
52MTEBDZ,0.1076346
P2PWARDS,0.814372018
AWAJBXLB,0.049983245
CRA6MEMV,0.060021457
7ASYXE6A,0.146524053
6HBRAE9M,0.838005297
URKOW8RA,0.532648863
MBHGUV56,0.054560365
6BRMRNTO,0.044613366
2QQGUDAK,0.369496903
EDZUZTOB,0.04393571
KWCTLHMC,0.183112604
MPAYJAXN,0.454435182
H3MXHXJO,0.02415814
SQTKLMAI,0.483574663
NBOOLRF5,0.063148516
MBXRFCTT,0.877346195
NMMPZMNA,0.837576194
AMW6NJCF,0.370549809
6CHFWCCQ,0.863521758
BSKFYPCC,0.087520582
KGN8GHKZ,0.096245585
HBJBJHOK,0.443056014
IJNW95EO,0.051593564
4N34ZZRA,0.061074654
6WKTEOFZ,0.051240491
FX94RDNW,0.051613284
KS4JBTL6,0.992960233
FJAVTJS7,0.070629302
UPQEVVMU,0.25456283
CRZB4ZGB,0.055204425
JYJRVZTT,0.265891694
KQK8S8CG,0.819514879
JFRO8OTN,0.049954014
2BLTXHSB,0.050932056
BZHZVPKC,0.042677139
GE4VFAJH,0.789412463
MADCDZES,0.051108062
D7YPJDAK,0.027572111
EAVAMG2B,0.052760824
9BJB9WNR,0.43440369
3TLLGKJA,0.267199126
F62R3PGZ,0.022689032
68WEXKVB,0.027423774
JXR5N7CH,0.25321941
L7I6EJMW,0.181846147
TRILX8QT,0.062899195
CQSTKDUX,0.066701641
AQKGFEZB,0.185243342
SAVZ56EA,0.084519063
VGRHH5BK,0.052459681
GTCDNMBF,0.247139055
XVMJMPCD,0.051063294
CKFQQNDA,0.022489467
QDHHEHWA,0.117851927
H6SXNKC7,0.06211206
E2JAMLQP,0.052778844
XZMGB5FR,0.47071241
EMABPFPH,0.052560751
KBGBNFWA,0.991768972
IGFPECKT,0.063753696
KQUOKKT7,0.062329475
RBOQSGHA,0.086119777
X22A8KUZ,0.475665007
WB2SVZPT,0.762060109
DIFQVALO,0.469761635
QHHZBBMU,0.832791911
SJT5VHTP,0.312352385
O9FMB7MX,0.05041362
LDCJ5GBW,0.053337492
MOSXMCCN,0.848598973
FX3L4S6Z,0.196438561
HCCSVCEP,0.026544067
FDZXYMRH,0.303482813
LXEQHH2D,0.037173952
6HA3NXDS,0.089435556
68PYT3CF,0.052388248
VE4UYZTU,0.246080395
FRDT2DBR,0.142708832
GSD6VHA2,0.021281881
AMKSWFDH,0.219398037
XRYP3VYK,0.250263948
XIFVSSV6,0.051941605
W4RJBEBS,0.255492051
5SUTW9QL,0.044300993
FAHIFIFF,0.12568074
4ZR2TMOA,0.054891568
EZBSYWQU,0.063581049
FSCMUMLE,0.052778844
2LSC8W9Z,0.81933498
6RPGHRCA,0.053400473
CDX3MIHD,0.096670527
KJJHZMNJ,0.051561976
HABY38BN,0.263702572
X5ELUSJE,0.168059165
ZJTTQEEL,0.436281072
MHUC5RGD,0.268066908
NCWSS9X9,0.167174324
IMNXDL3Z,0.845243991
BTXMKNZR,0.105017406
RXY2YNXP,0.057448659
MWBFFQS8,0.115575848
XRQHD9HF,0.626328456
JDCPVCYR,0.054891568
8SKL8H7A,0.062583759
JYNRYFMJ,0.105017406
LBEENGGK,0.219286355
6CP6PTHP,0.488975056
JZPNE5IC,0.052219919
EXG8YGY8,0.135065937
G9IKZ7ZM,0.039318914
NRFCEPWB,0.15763891
KIO6ET4Y,0.054282656
C2V7HUFW,0.290788761
JMQ8HXVX,0.114374323
DZHFMHDP,0.0618396
DJYJX2LQ,0.05170103
DZXQUWMJ,0.465832217
B9PYFTEG,0.78506673
BYZM6IJU,0.032876406
OX8QRYTC,0.039139941
DPRMUEJH,0.057448659
F7VJVTPC,0.063753696
FBFSXNKI,0.054572844
NDJKC9JU,0.069156858
GXCMF6SK,0.073602433
MZKVMMS4,0.057984777
5CKXZQV6,0.274239176
BVVTQ46L,0.251465449
XYBBBVVF,0.835388303
LKJUDPFW,0.849430364
FIBAXTSJ,0.337859231
PX4ZNEC8,0.11073205
PASZ3TZA,0.05179321
56JJFDR2,0.059630857
DAUEAXV9,0.185243342
GT3SHMCU,0.263264961
JMWTNUDB,0.055832813
VWAFGRYE,0.053655342
IZOUQCSK,0.501613242
25OTR6YQ,0.045683196
6CCREH8G,0.058951335
B7D5YXOD,0.413014923
VV4TJS8A,0.526489387
KHSDJXWT,0.050878908
YRNP87NE,0.819676359
6WKPH9E9,0.086483465
JQSXEBGA,0.061070639
DLGVXWHS,0.060594117
K75U5YXV,0.054560365
GODZSYEN,0.240024306
D4WQ5JRA,0.080711958
8W387TWK,0.414213075
F4KMX5QM,0.177225525
NPYQKCC5,0.060486677
Z7XYQHLH,0.037077765
JCYZJMYR,0.045693063
9HPHCGHS,0.054315436
AG8YSH4M,0.086274585
DAZOP4BA,0.054782866
CV8IK8X9,0.056075314
TWNNJKBX,0.522246022
3WBWV7EX,0.050521568
NUKBFHG8,0.102753915
FPQKCEDO,0.24001812
AYHPAVUH,0.201635464
IYNZOF6K,0.055069498
8JGJ8TVA,0.870216177
BGGHCJ2P,0.843663156
29PCFKCG,0.025130467
VYSFNL5P,0.263863571
DPGKPM5P,0.051793151
N9VIFMHZ,0.430472528
FJHKOSSH,0.39839619
BM7QTWXD,0.414504191
JEAWZGY5,0.516990056
AMXVPAQW,0.055921777
6NPMVNPP,0.188332134
V6KDRPBY,0.191316617
B4MCCVVO,0.839544027
69XKCPBC,0.04425994
YCBHDT5P,0.076710724
VCGGAILJ,0.863405128
YENZ8DFZ,0.047381961
ZRXFGXH6,0.351479629
ZUSVDUE3,0.051903951
Q4GJCUZP,0.051941605
HVPZITBN,0.868532396
F9BRWDRG,0.422357939
DG5XRYOJ,0.0624121
F2GGTCD2,0.878516717
APW7EQTP,0.992239149
T9RBWPTW,0.057120087
TUVMYNMQ,0.072485833
XYFX5WQL,0.05971526
WDRGMKSE,0.241621966
FEUQUMOI,0.183904192
7HXMUQTC,0.041277836
EYWCWLXM,0.199629472
FMNZQTSX,0.281139332
BALUUQAP,0.206698869
6CET7BJA,0.078845568
SZGF26YZ,0.823562999
PBYPIG2U,0.367131902
HS2MGMPK,0.798034593
PEYRJZQS,0.488204933
UWRBD62Q,0.089435556
C5JNWH79,0.051593564
J3NTGAHU,0.201829067
PXJSBUVP,0.863590036
3KE3EEGT,0.154123381
YH7DFAZY,0.052021086
HDOSTZHZ,0.088857589
BNFYTZMZ,0.122121787
2RJYTKGU,0.373795737
ANHPQKSA,0.045967105
NKDVIVLJ,0.346165099
3QGPNTBL,0.325655496
P72BNE2P,0.193804625
ZJG2HC8M,0.052641455
BEWTRHJ7,0.051941605
CNXM8JVN,0.184974725
H7JTSSBU,0.07181582
VXWWRDEP,0.051543862
BBWDVHAS,0.054274238
QWDRBX9N,0.557050996
YXE7PFNK,0.051941605
EQT5X3B5,0.05264605
QPTX8DTC,0.136864301
AUYCFK9W,0.052961662
MUJZNZES,0.034294826
9ASTPH95,0.25023809
EATSKUUH,0.027031013
EEEZMHXQ,0.053714287
FGCP2LEE,0.055468255
BDJWIXPB,0.067092261
LV9HNTOO,0.051654098
AID8MGQG,0.123327389
LW8F5VYJ,0.022644798
VKZHTVNE,0.042729542
AENWPXT6,0.180983851
CVTRZN5P,0.862007075
2MXUF8MT,0.084907481
HEKVEQXU,0.436453458
IZKSKMWB,0.260398673
FK39K5PH,0.240224998
2QHTYUYB,0.051588048
FPRSBK89,0.99360262
5S2GPQID,0.054285353
GACQR6R7,0.88582124
ULZYVWRZ,0.059206558
WAL6YFUQ,0.053337492
PN54KVRS,0.079448285
AA8IYUDI,0.52543485
KF4WHA9U,0.051297676
4WORCJX4,0.125419407
TKACKRFV,0.051041054
PK6MDGNH,0.088182055
KFYJV3SS,0.834065219
GEORLUUU,0.052388248
7KHBEGWB,0.220911702
RYD8SLEN,0.046768165
XQ2BEXRO,0.320701907
HJ86CW9Y,0.049494735
CYLS7DNT,0.045399879
KFSQV3NH,0.059189786
FRKGHCPT,0.135863924
KYKABEVM,0.82354911
SBPE4Z8O,0.025269341
JMPMFHLR,0.306864608
9VQKLCKW,0.071612788
DEST8WJ5,0.04428618
HACPPGDE,0.052640504
J3UEGWVQ,0.051543862
UTOCTDD5,0.051543862
DEY4KFJ3,0.07222253
EZXR3YIW,0.051903951
FQAYKMRO,0.100312656
5DHQATXW,0.487647761
C2TUXPA9,0.049494735
JPD7UBBZ,0.156231856
ERGDS55B,0.052423452
IAJXAQFH,0.841609635
8HGBLWXR,0.051653047
